Produto,Mês,Ano,Estado,UF,Microrregião,Produção Mín (Kt),Produção Med (Kt),Produção Max (Kt),Tipo,Tipo Ajustado,%Confiança
Soja,10,2014,MARANHÃO,MA,MA_Sul,0.0,0.038,0.0,Calculada,Real/Calculada,0
Soja,11,2014,MARANHÃO,MA,MA_Sul,0.0,0.016,0.0,Calculada,Real/Calculada,0
Soja,12,2014,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2015,MARANHÃO,MA,MA_Outros,0.0,0.022,0.0,Calculada,Real/Calculada,0
Soja,2,2015,MARANHÃO,MA,MA_Outros,0.0,2.03,0.0,Calculada,Real/Calculada,0
Soja,3,2015,MARANHÃO,MA,MA_Outros,0.0,78.64,0.0,Calculada,Real/Calculada,0
Soja,4,2015,MARANHÃO,MA,MA_Outros,0.0,130.022,0.0,Calculada,Real/Calculada,0
Soja,5,2015,MARANHÃO,MA,MA_Outros,0.0,4.957,0.0,Calculada,Real/Calculada,0
Soja,6,2015,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2015,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2015,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2015,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2015,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,11,2015,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,12,2015,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2015,MARANHÃO,MA,MA_Sul,0.0,0.144,0.0,Calculada,Real/Calculada,0
Soja,2,2015,MARANHÃO,MA,MA_Sul,0.0,13.299,0.0,Calculada,Real/Calculada,0
Soja,3,2015,MARANHÃO,MA,MA_Sul,0.0,515.252,0.0,Calculada,Real/Calculada,0
Soja,4,2015,MARANHÃO,MA,MA_Sul,0.0,851.911,0.0,Calculada,Real/Calculada,0
Soja,5,2015,MARANHÃO,MA,MA_Sul,0.0,32.476,0.0,Calculada,Real/Calculada,0
Soja,6,2015,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2015,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2015,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2015,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2015,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,11,2015,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,12,2015,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2016,MARANHÃO,MA,MA_Outros,0.0,0.051,0.0,Calculada,Real/Calculada,0
Soja,2,2016,MARANHÃO,MA,MA_Outros,0.0,10.224,0.0,Calculada,Real/Calculada,0
Soja,3,2016,MARANHÃO,MA,MA_Outros,0.0,266.643,0.0,Calculada,Real/Calculada,0
Soja,4,2016,MARANHÃO,MA,MA_Outros,0.0,266.735,0.0,Calculada,Real/Calculada,0
Soja,5,2016,MARANHÃO,MA,MA_Outros,0.0,1.09,0.0,Calculada,Real/Calculada,0
Soja,6,2016,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2016,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2016,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2016,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2016,MARANHÃO,MA,MA_Outros,0.0,0.014,0.0,Calculada,Real/Calculada,0
Soja,11,2016,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,12,2016,MARANHÃO,MA,MA_Outros,0.0,0.002,0.0,Calculada,Real/Calculada,0
Soja,1,2016,MARANHÃO,MA,MA_Sul,0.0,0.125,0.0,Calculada,Real/Calculada,0
Soja,2,2016,MARANHÃO,MA,MA_Sul,0.0,24.884,0.0,Calculada,Real/Calculada,0
Soja,3,2016,MARANHÃO,MA,MA_Sul,0.0,648.994,0.0,Calculada,Real/Calculada,0
Soja,4,2016,MARANHÃO,MA,MA_Sul,0.0,649.217,0.0,Calculada,Real/Calculada,0
Soja,5,2016,MARANHÃO,MA,MA_Sul,0.0,2.653,0.0,Calculada,Real/Calculada,0
Soja,6,2016,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2016,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2016,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2016,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2016,MARANHÃO,MA,MA_Sul,0.0,0.033,0.0,Calculada,Real/Calculada,0
Soja,11,2016,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,12,2016,MARANHÃO,MA,MA_Sul,0.0,0.005,0.0,Calculada,Real/Calculada,0
Soja,1,2017,MARANHÃO,MA,MA_Outros,0.0,0.004,0.0,Calculada,Real/Calculada,0
Soja,2,2017,MARANHÃO,MA,MA_Outros,0.0,5.844,0.0,Calculada,Real/Calculada,0
Soja,3,2017,MARANHÃO,MA,MA_Outros,0.0,107.36,0.0,Calculada,Real/Calculada,0
Soja,4,2017,MARANHÃO,MA,MA_Outros,0.0,105.463,0.0,Calculada,Real/Calculada,0
Soja,5,2017,MARANHÃO,MA,MA_Outros,0.0,39.009,0.0,Calculada,Real/Calculada,0
Soja,6,2017,MARANHÃO,MA,MA_Outros,0.0,0.123,0.0,Calculada,Real/Calculada,0
Soja,7,2017,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2017,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2017,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2017,MARANHÃO,MA,MA_Outros,0.0,0.004,0.0,Calculada,Real/Calculada,0
Soja,11,2017,MARANHÃO,MA,MA_Outros,0.0,0.002,0.0,Calculada,Real/Calculada,0
Soja,12,2017,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2017,MARANHÃO,MA,MA_Sul,0.0,0.024,0.0,Calculada,Real/Calculada,0
Soja,2,2017,MARANHÃO,MA,MA_Sul,0.0,35.105,0.0,Calculada,Real/Calculada,0
Soja,3,2017,MARANHÃO,MA,MA_Sul,0.0,644.921,0.0,Calculada,Real/Calculada,0
Soja,4,2017,MARANHÃO,MA,MA_Sul,0.0,633.526,0.0,Calculada,Real/Calculada,0
Soja,5,2017,MARANHÃO,MA,MA_Sul,0.0,234.33,0.0,Calculada,Real/Calculada,0
Soja,6,2017,MARANHÃO,MA,MA_Sul,0.0,0.741,0.0,Calculada,Real/Calculada,0
Soja,7,2017,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2017,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2017,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2017,MARANHÃO,MA,MA_Sul,0.0,0.021,0.0,Calculada,Real/Calculada,0
Soja,11,2017,MARANHÃO,MA,MA_Sul,0.0,0.015,0.0,Calculada,Real/Calculada,0
Soja,12,2017,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2018,MARANHÃO,MA,MA_Outros,0.0,0.321,0.0,Calculada,Real/Calculada,0
Soja,2,2018,MARANHÃO,MA,MA_Outros,0.0,16.896,0.0,Calculada,Real/Calculada,0
Soja,3,2018,MARANHÃO,MA,MA_Outros,0.0,94.298,0.0,Calculada,Real/Calculada,0
Soja,4,2018,MARANHÃO,MA,MA_Outros,0.0,100.184,0.0,Calculada,Real/Calculada,0
Soja,5,2018,MARANHÃO,MA,MA_Outros,0.0,26.861,0.0,Calculada,Real/Calculada,0
Soja,6,2018,MARANHÃO,MA,MA_Outros,0.0,0.415,0.0,Calculada,Real/Calculada,0
Soja,7,2018,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2018,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2018,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2018,MARANHÃO,MA,MA_Outros,0.0,0.006,0.0,Calculada,Real/Calculada,0
Soja,11,2018,MARANHÃO,MA,MA_Outros,0.0,0.002,0.0,Calculada,Real/Calculada,0
Soja,12,2018,MARANHÃO,MA,MA_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2018,MARANHÃO,MA,MA_Sul,0.0,1.607,0.0,Calculada,Real/Calculada,0
Soja,2,2018,MARANHÃO,MA,MA_Sul,0.0,84.606,0.0,Calculada,Real/Calculada,0
Soja,3,2018,MARANHÃO,MA,MA_Sul,0.0,472.177,0.0,Calculada,Real/Calculada,0
Soja,4,2018,MARANHÃO,MA,MA_Sul,0.0,501.652,0.0,Calculada,Real/Calculada,0
Soja,5,2018,MARANHÃO,MA,MA_Sul,0.0,134.501,0.0,Calculada,Real/Calculada,0
Soja,6,2018,MARANHÃO,MA,MA_Sul,0.0,2.077,0.0,Calculada,Real/Calculada,0
Soja,7,2018,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2018,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2018,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2018,MARANHÃO,MA,MA_Sul,0.0,0.031,0.0,Calculada,Real/Calculada,0
Soja,11,2018,MARANHÃO,MA,MA_Sul,0.0,0.01,0.0,Calculada,Real/Calculada,0
Soja,12,2018,MARANHÃO,MA,MA_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2019,MARANHÃO,MA,MA_Outros,0.0,1.323,0.0,Calculada,Real/Calculada,0
Soja,2,2019,MARANHÃO,MA,MA_Outros,0.0,132.306,0.0,Calculada,Real/Calculada,0
Soja,1,2019,MARANHÃO,MA,MA_Sul,0.0,6.612,0.0,Calculada,Real/Calculada,0
Soja,2,2019,MARANHÃO,MA,MA_Sul,0.0,661.223,0.0,Calculada,Real/Calculada,0
Soja,1,2012,MINAS GERAIS,MG,MG_Noroeste,0.0,0.001,0.0,Calculada,Real/Calculada,0
Soja,2,2012,MINAS GERAIS,MG,MG_Noroeste,0.0,152.8,0.0,Calculada,Real/Calculada,0
Soja,3,2012,MINAS GERAIS,MG,MG_Noroeste,0.0,709.723,0.0,Calculada,Real/Calculada,0
Soja,4,2012,MINAS GERAIS,MG,MG_Noroeste,0.0,320.829,0.0,Calculada,Real/Calculada,0
Soja,5,2012,MINAS GERAIS,MG,MG_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,6,2012,MINAS GERAIS,MG,MG_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2012,MINAS GERAIS,MG,MG_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2012,MINAS GERAIS,MG,MG_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2012,MINAS GERAIS,MG,MG_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2012,MINAS GERAIS,MG,MG_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,11,2012,MINAS GERAIS,MG,MG_Noroeste,0.0,0.001,0.0,Calculada,Real/Calculada,0
Soja,12,2012,MINAS GERAIS,MG,MG_Noroeste,0.0,0.001,0.0,Calculada,Real/Calculada,0
Soja,1,2012,MINAS GERAIS,MG,MG_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,2,2012,MINAS GERAIS,MG,MG_Outros,0.0,11.493,0.0,Calculada,Real/Calculada,0
Soja,3,2012,MINAS GERAIS,MG,MG_Outros,0.0,53.383,0.0,Calculada,Real/Calculada,0
Soja,4,2012,MINAS GERAIS,MG,MG_Outros,0.0,24.132,0.0,Calculada,Real/Calculada,0
Soja,5,2012,MINAS GERAIS,MG,MG_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,6,2012,MINAS GERAIS,MG,MG_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2012,MINAS GERAIS,MG,MG_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2012,MINAS GERAIS,MG,MG_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2012,MINAS GERAIS,MG,MG_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2012,MINAS GERAIS,MG,MG_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,11,2012,MINAS GERAIS,MG,MG_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,12,2012,MINAS GERAIS,MG,MG_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2012,MINAS GERAIS,MG,MG_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,2,2012,MINAS GERAIS,MG,MG_Sul,0.0,23.462,0.0,Calculada,Real/Calculada,0
Soja,3,2012,MINAS GERAIS,MG,MG_Sul,0.0,108.977,0.0,Calculada,Real/Calculada,0
Soja,4,2012,MINAS GERAIS,MG,MG_Sul,0.0,49.263,0.0,Calculada,Real/Calculada,0
Soja,5,2012,MINAS GERAIS,MG,MG_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,6,2012,MINAS GERAIS,MG,MG_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2012,MINAS GERAIS,MG,MG_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2012,MINAS GERAIS,MG,MG_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2012,MINAS GERAIS,MG,MG_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2012,MINAS GERAIS,MG,MG_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,11,2012,MINAS GERAIS,MG,MG_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,12,2012,MINAS GERAIS,MG,MG_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2012,MINAS GERAIS,MG,MG_Triângulo,0.0,0.001,0.0,Calculada,Real/Calculada,0
Soja,2,2012,MINAS GERAIS,MG,MG_Triângulo,0.0,204.516,0.0,Calculada,Real/Calculada,0
Soja,3,2012,MINAS GERAIS,MG,MG_Triângulo,0.0,949.932,0.0,Calculada,Real/Calculada,0
Soja,4,2012,MINAS GERAIS,MG,MG_Triângulo,0.0,429.415,0.0,Calculada,Real/Calculada,0
Soja,5,2012,MINAS GERAIS,MG,MG_Triângulo,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,6,2012,MINAS GERAIS,MG,MG_Triângulo,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2012,MINAS GERAIS,MG,MG_Triângulo,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2012,MINAS GERAIS,MG,MG_Triângulo,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2012,MINAS GERAIS,MG,MG_Triângulo,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2012,MINAS GERAIS,MG,MG_Triângulo,0.0,0.001,0.0,Calculada,Real/Calculada,0
Soja,11,2012,MINAS GERAIS,MG,MG_Triângulo,0.0,0.001,0.0,Calculada,Real/Calculada,0
Soja,12,2012,MINAS GERAIS,MG,MG_Triângulo,0.0,0.001,0.0,Calculada,Real/Calculada,0
Soja,1,2013,MINAS GERAIS,MG,MG_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,2,2013,MINAS GERAIS,MG,MG_Noroeste,0.0,158.809,0.0,Calculada,Real/Calculada,0
Soja,3,2013,MINAS GERAIS,MG,MG_Noroeste,0.0,729.384,0.0,Calculada,Real/Calculada,0
Soja,4,2013,MINAS GERAIS,MG,MG_Noroeste,0.0,270.845,0.0,Calculada,Real/Calculada,0
Soja,5,2013,MINAS GERAIS,MG,MG_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,6,2013,MINAS GERAIS,MG,MG_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2013,MINAS GERAIS,MG,MG_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2013,MINAS GERAIS,MG,MG_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2013,MINAS GERAIS,MG,MG_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2013,MINAS GERAIS,MG,MG_Noroeste,0.0,0.023,0.0,Calculada,Real/Calculada,0
Soja,11,2013,MINAS GERAIS,MG,MG_Noroeste,0.0,0.033,0.0,Calculada,Real/Calculada,0
Soja,12,2013,MINAS GERAIS,MG,MG_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2013,MINAS GERAIS,MG,MG_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,2,2013,MINAS GERAIS,MG,MG_Outros,0.0,11.945,0.0,Calculada,Real/Calculada,0
Soja,3,2013,MINAS GERAIS,MG,MG_Outros,0.0,54.862,0.0,Calculada,Real/Calculada,0
Soja,4,2013,MINAS GERAIS,MG,MG_Outros,0.0,20.372,0.0,Calculada,Real/Calculada,0
Soja,5,2013,MINAS GERAIS,MG,MG_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,6,2013,MINAS GERAIS,MG,MG_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2013,MINAS GERAIS,MG,MG_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2013,MINAS GERAIS,MG,MG_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2013,MINAS GERAIS,MG,MG_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2013,MINAS GERAIS,MG,MG_Outros,0.0,0.002,0.0,Calculada,Real/Calculada,0
Soja,11,2013,MINAS GERAIS,MG,MG_Outros,0.0,0.002,0.0,Calculada,Real/Calculada,0
Soja,12,2013,MINAS GERAIS,MG,MG_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2013,MINAS GERAIS,MG,MG_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,2,2013,MINAS GERAIS,MG,MG_Sul,0.0,24.385,0.0,Calculada,Real/Calculada,0
Soja,3,2013,MINAS GERAIS,MG,MG_Sul,0.0,111.996,0.0,Calculada,Real/Calculada,0
Soja,4,2013,MINAS GERAIS,MG,MG_Sul,0.0,41.588,0.0,Calculada,Real/Calculada,0
Soja,5,2013,MINAS GERAIS,MG,MG_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,6,2013,MINAS GERAIS,MG,MG_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2013,MINAS GERAIS,MG,MG_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2013,MINAS GERAIS,MG,MG_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2013,MINAS GERAIS,MG,MG_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2013,MINAS GERAIS,MG,MG_Sul,0.0,0.004,0.0,Calculada,Real/Calculada,0
Soja,11,2013,MINAS GERAIS,MG,MG_Sul,0.0,0.005,0.0,Calculada,Real/Calculada,0
Soja,12,2013,MINAS GERAIS,MG,MG_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2013,MINAS GERAIS,MG,MG_Triângulo,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,2,2013,MINAS GERAIS,MG,MG_Triângulo,0.0,212.559,0.0,Calculada,Real/Calculada,0
Soja,3,2013,MINAS GERAIS,MG,MG_Triângulo,0.0,976.247,0.0,Calculada,Real/Calculada,0
Soja,4,2013,MINAS GERAIS,MG,MG_Triângulo,0.0,362.514,0.0,Calculada,Real/Calculada,0
Soja,5,2013,MINAS GERAIS,MG,MG_Triângulo,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,6,2013,MINAS GERAIS,MG,MG_Triângulo,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2013,MINAS GERAIS,MG,MG_Triângulo,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2013,MINAS GERAIS,MG,MG_Triângulo,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2013,MINAS GERAIS,MG,MG_Triângulo,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2013,MINAS GERAIS,MG,MG_Triângulo,0.0,0.031,0.0,Calculada,Real/Calculada,0
Soja,11,2013,MINAS GERAIS,MG,MG_Triângulo,0.0,0.044,0.0,Calculada,Real/Calculada,0
Soja,12,2013,MINAS GERAIS,MG,MG_Triângulo,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2014,MINAS GERAIS,MG,MG_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,2,2014,MINAS GERAIS,MG,MG_Noroeste,0.0,189.346,0.0,Calculada,Real/Calculada,0
Soja,3,2014,MINAS GERAIS,MG,MG_Noroeste,0.0,651.289,0.0,Calculada,Real/Calculada,0
Soja,4,2014,MINAS GERAIS,MG,MG_Noroeste,0.0,355.579,0.0,Calculada,Real/Calculada,0
Soja,5,2014,MINAS GERAIS,MG,MG_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,6,2014,MINAS GERAIS,MG,MG_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2014,MINAS GERAIS,MG,MG_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2014,MINAS GERAIS,MG,MG_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2014,MINAS GERAIS,MG,MG_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2014,MINAS GERAIS,MG,MG_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,11,2014,MINAS GERAIS,MG,MG_Noroeste,0.0,0.053,0.0,Calculada,Real/Calculada,0
Soja,12,2014,MINAS GERAIS,MG,MG_Noroeste,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2014,MINAS GERAIS,MG,MG_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,2,2014,MINAS GERAIS,MG,MG_Outros,0.0,14.242,0.0,Calculada,Real/Calculada,0
Soja,3,2014,MINAS GERAIS,MG,MG_Outros,0.0,48.988,0.0,Calculada,Real/Calculada,0
Soja,4,2014,MINAS GERAIS,MG,MG_Outros,0.0,26.746,0.0,Calculada,Real/Calculada,0
Soja,5,2014,MINAS GERAIS,MG,MG_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,6,2014,MINAS GERAIS,MG,MG_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2014,MINAS GERAIS,MG,MG_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2014,MINAS GERAIS,MG,MG_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2014,MINAS GERAIS,MG,MG_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2014,MINAS GERAIS,MG,MG_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,11,2014,MINAS GERAIS,MG,MG_Outros,0.0,0.004,0.0,Calculada,Real/Calculada,0
Soja,12,2014,MINAS GERAIS,MG,MG_Outros,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2014,MINAS GERAIS,MG,MG_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,2,2014,MINAS GERAIS,MG,MG_Sul,0.0,29.074,0.0,Calculada,Real/Calculada,0
Soja,3,2014,MINAS GERAIS,MG,MG_Sul,0.0,100.005,0.0,Calculada,Real/Calculada,0
Soja,4,2014,MINAS GERAIS,MG,MG_Sul,0.0,54.599,0.0,Calculada,Real/Calculada,0
Soja,5,2014,MINAS GERAIS,MG,MG_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,6,2014,MINAS GERAIS,MG,MG_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2014,MINAS GERAIS,MG,MG_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2014,MINAS GERAIS,MG,MG_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2014,MINAS GERAIS,MG,MG_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2014,MINAS GERAIS,MG,MG_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,11,2014,MINAS GERAIS,MG,MG_Sul,0.0,0.008,0.0,Calculada,Real/Calculada,0
Soja,12,2014,MINAS GERAIS,MG,MG_Sul,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2014,MINAS GERAIS,MG,MG_Triângulo,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,2,2014,MINAS GERAIS,MG,MG_Triângulo,0.0,253.432,0.0,Calculada,Real/Calculada,0
Soja,3,2014,MINAS GERAIS,MG,MG_Triângulo,0.0,871.72,0.0,Calculada,Real/Calculada,0
Soja,4,2014,MINAS GERAIS,MG,MG_Triângulo,0.0,475.927,0.0,Calculada,Real/Calculada,0
Soja,5,2014,MINAS GERAIS,MG,MG_Triângulo,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,6,2014,MINAS GERAIS,MG,MG_Triângulo,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,7,2014,MINAS GERAIS,MG,MG_Triângulo,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,8,2014,MINAS GERAIS,MG,MG_Triângulo,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,9,2014,MINAS GERAIS,MG,MG_Triângulo,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,10,2014,MINAS GERAIS,MG,MG_Triângulo,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,11,2014,MINAS GERAIS,MG,MG_Triângulo,0.0,0.072,0.0,Calculada,Real/Calculada,0
Soja,12,2014,MINAS GERAIS,MG,MG_Triângulo,0.0,0.0,0.0,Calculada,Real/Calculada,0
Soja,1,2015,MINAS GERAIS,MG,MG_Noroeste,0.0,0.565,0.0,Calculada,Real/Calculada,0
Soja,2,2015,MINAS GERAIS,MG,MG_Noroeste,0.0,249.145,0.0,Calculada,Real/Calculada,0
