Year,Month,UF,Zonas,Production,Conf,Low,High,Tipo,Tipo Ajustado
2012,1,BA,BA_OESTE NORTE,0.0,0,0,0,Real,Real / Calculada
2012,1,BA,BA_OESTE SUL,0.0,0,0,0,Real,Real / Calculada
2012,1,BA,BA_OUTROS,0.0,0,0,0,Real,Real / Calculada
2012,2,BA,BA_OESTE NORTE,0.0,0,0,0,Real,Real / Calculada
2012,2,BA,BA_OESTE SUL,0.0,0,0,0,Real,Real / Calculada
2012,2,BA,BA_OUTROS,0.0,0,0,0,Real,Real / Calculada
2012,3,BA,BA_OESTE NORTE,1256.5424966036892,0,0,0,Real,Real / Calculada
2012,3,BA,BA_OESTE SUL,297.3880123676515,0,0,0,Real,Real / Calculada
2012,3,BA,BA_OUTROS,5.547411028659176,0,0,0,Real,Real / Calculada
2012,4,BA,BA_OESTE NORTE,1307.829945444657,0,0,0,Real,Real / Calculada
2012,4,BA,BA_OESTE SUL,309.52629858673953,0,0,0,Real,Real / Calculada
2012,4,BA,BA_OUTROS,5.773835968604452,0,0,0,Real,Real / Calculada
2012,5,BA,BA_OESTE NORTE,0.0,0,0,0,Real,Real / Calculada
2012,5,BA,BA_OESTE SUL,0.0,0,0,0,Real,Real / Calculada
2012,5,BA,BA_OUTROS,0.0,0,0,0,Real,Real / Calculada
2012,6,BA,BA_OESTE NORTE,0.0,0,0,0,Real,Real / Calculada
2012,6,BA,BA_OESTE SUL,0.0,0,0,0,Real,Real / Calculada
2012,6,BA,BA_OUTROS,0.0,0,0,0,Real,Real / Calculada
2012,7,BA,BA_OESTE NORTE,0.0,0,0,0,Real,Real / Calculada
2012,7,BA,BA_OESTE SUL,0.0,0,0,0,Real,Real / Calculada
2012,7,BA,BA_OUTROS,0.0,0,0,0,Real,Real / Calculada
2012,8,BA,BA_OESTE NORTE,0.0,0,0,0,Real,Real / Calculada
2012,8,BA,BA_OESTE SUL,0.0,0,0,0,Real,Real / Calculada
2012,8,BA,BA_OUTROS,0.0,0,0,0,Real,Real / Calculada
2012,9,BA,BA_OESTE NORTE,0.0,0,0,0,Real,Real / Calculada
2012,9,BA,BA_OESTE SUL,0.0,0,0,0,Real,Real / Calculada
2012,9,BA,BA_OUTROS,0.0,0,0,0,Real,Real / Calculada
2012,10,BA,BA_OESTE NORTE,0.0,0,0,0,Real,Real / Calculada
2012,10,BA,BA_OESTE SUL,0.0,0,0,0,Real,Real / Calculada
2012,10,BA,BA_OUTROS,0.0,0,0,0,Real,Real / Calculada
2012,11,BA,BA_OESTE NORTE,0.0,0,0,0,Real,Real / Calculada
2012,11,BA,BA_OESTE SUL,0.0,0,0,0,Real,Real / Calculada
2012,11,BA,BA_OUTROS,0.0,0,0,0,Real,Real / Calculada
2012,12,BA,BA_OESTE NORTE,0.0,0,0,0,Real,Real / Calculada
2012,12,BA,BA_OESTE SUL,0.0,0,0,0,Real,Real / Calculada
2012,12,BA,BA_OUTROS,0.0,0,0,0,Real,Real / Calculada
2013,1,BA,BA_OESTE NORTE,0.0,0,0,0,Real,Real / Calculada
2013,1,BA,BA_OESTE SUL,0.0,0,0,0,Real,Real / Calculada
2013,1,BA,BA_OUTROS,0.0,0,0,0,Real,Real / Calculada
2013,2,BA,BA_OESTE NORTE,21.95732035553924,0,0,0,Real,Real / Calculada
2013,2,BA,BA_OESTE SUL,5.19667569947146,0,0,0,Real,Real / Calculada
2013,2,BA,BA_OUTROS,0.09693765346524404,0,0,0,Real,Real / Calculada
2013,3,BA,BA_OESTE NORTE,737.213378516079,0,0,0,Real,Real / Calculada
2013,3,BA,BA_OESTE SUL,174.47752218513725,0,0,0,Real,Real / Calculada
2013,3,BA,BA_OUTROS,3.254665590307566,0,0,0,Real,Real / Calculada
2013,4,BA,BA_OESTE NORTE,1409.8884407615772,0,0,0,Real,Real / Calculada
2013,4,BA,BA_OESTE SUL,333.6806532142734,0,0,0,Real,Real / Calculada
2013,4,BA,BA_OUTROS,6.224406024149506,0,0,0,Real,Real / Calculada
2013,5,BA,BA_OESTE NORTE,0.0,0,0,0,Real,Real / Calculada
2013,5,BA,BA_OESTE SUL,0.0,0,0,0,Real,Real / Calculada
2013,5,BA,BA_OUTROS,0.0,0,0,0,Real,Real / Calculada
2013,6,BA,BA_OESTE NORTE,0.0,0,0,0,Real,Real / Calculada
2013,6,BA,BA_OESTE SUL,0.0,0,0,0,Real,Real / Calculada
2013,6,BA,BA_OUTROS,0.0,0,0,0,Real,Real / Calculada
2013,7,BA,BA_OESTE NORTE,0.0,0,0,0,Real,Real / Calculada
2013,7,BA,BA_OESTE SUL,0.0,0,0,0,Real,Real / Calculada
2013,7,BA,BA_OUTROS,0.0,0,0,0,Real,Real / Calculada
2013,8,BA,BA_OESTE NORTE,0.0,0,0,0,Real,Real / Calculada
2013,8,BA,BA_OESTE SUL,0.0,0,0,0,Real,Real / Calculada
2013,8,BA,BA_OUTROS,0.0,0,0,0,Real,Real / Calculada
2013,9,BA,BA_OESTE NORTE,0.0,0,0,0,Real,Real / Calculada
2013,9,BA,BA_OESTE SUL,0.0,0,0,0,Real,Real / Calculada
2013,9,BA,BA_OUTROS,0.0,0,0,0,Real,Real / Calculada
2013,10,BA,BA_OESTE NORTE,0.0,0,0,0,Real,Real / Calculada
2013,10,BA,BA_OESTE SUL,0.0,0,0,0,Real,Real / Calculada
2013,10,BA,BA_OUTROS,0.0,0,0,0,Real,Real / Calculada
2013,11,BA,BA_OESTE NORTE,0.0,0,0,0,Real,Real / Calculada
2013,11,BA,BA_OESTE SUL,0.0,0,0,0,Real,Real / Calculada
2013,11,BA,BA_OUTROS,0.0,0,0,0,Real,Real / Calculada
2013,12,BA,BA_OESTE NORTE,0.0,0,0,0,Real,Real / Calculada
2013,12,BA,BA_OESTE SUL,0.0,0,0,0,Real,Real / Calculada
2013,12,BA,BA_OUTROS,0.0,0,0,0,Real,Real / Calculada
2014,1,BA,BA_OESTE NORTE,0.0,0,0,0,Real,Real / Calculada
2014,1,BA,BA_OESTE SUL,0.0,0,0,0,Real,Real / Calculada
2014,1,BA,BA_OUTROS,0.0,0,0,0,Real,Real / Calculada
2014,2,BA,BA_OESTE NORTE,18.556597357504202,0,0,0,Real,Real / Calculada
2014,2,BA,BA_OESTE SUL,4.391820904880637,0,0,0,Real,Real / Calculada
2014,2,BA,BA_OUTROS,0.08192406791942662,0,0,0,Real,Real / Calculada
2014,3,BA,BA_OESTE NORTE,1426.6267181484084,0,0,0,Real,Real / Calculada
2014,3,BA,BA_OESTE SUL,337.642129293262,0,0,0,Real,Real / Calculada
2014,3,BA,BA_OUTROS,6.298302533680571,0,0,0,Real,Real / Calculada
2014,4,BA,BA_OESTE NORTE,1220.2264037512807,0,0,0,Real,Real / Calculada
2014,4,BA,BA_OESTE SUL,288.79302198767783,0,0,0,Real,Real / Calculada
2014,4,BA,BA_OUTROS,5.3870819553872495,0,0,0,Real,Real / Calculada
2014,5,BA,BA_OESTE NORTE,0.0,0,0,0,Real,Real / Calculada
2014,5,BA,BA_OESTE SUL,0.0,0,0,0,Real,Real / Calculada
2014,5,BA,BA_OUTROS,0.0,0,0,0,Real,Real / Calculada
2014,6,BA,BA_OESTE NORTE,0.0,0,0,0,Real,Real / Calculada
2014,6,BA,BA_OESTE SUL,0.0,0,0,0,Real,Real / Calculada
2014,6,BA,BA_OUTROS,0.0,0,0,0,Real,Real / Calculada
2014,7,BA,BA_OESTE NORTE,0.0,0,0,0,Real,Real / Calculada
2014,7,BA,BA_OESTE SUL,0.0,0,0,0,Real,Real / Calculada
2014,7,BA,BA_OUTROS,0.0,0,0,0,Real,Real / Calculada
2014,8,BA,BA_OESTE NORTE,0.0,0,0,0,Real,Real / Calculada
2014,8,BA,BA_OESTE SUL,0.0,0,0,0,Real,Real / Calculada
2014,8,BA,BA_OUTROS,0.0,0,0,0,Real,Real / Calculada
2014,9,BA,BA_OESTE NORTE,0.0,0,0,0,Real,Real / Calculada
2014,9,BA,BA_OESTE SUL,0.0,0,0,0,Real,Real / Calculada
2014,9,BA,BA_OUTROS,0.0,0,0,0,Real,Real / Calculada
2014,10,BA,BA_OESTE NORTE,0.0,0,0,0,Real,Real / Calculada
2014,10,BA,BA_OESTE SUL,0.0,0,0,0,Real,Real / Calculada
2014,10,BA,BA_OUTROS,0.0,0,0,0,Real,Real / Calculada
2014,11,BA,BA_OESTE NORTE,0.0,0,0,0,Real,Real / Calculada
2014,11,BA,BA_OESTE SUL,0.0,0,0,0,Real,Real / Calculada
2014,11,BA,BA_OUTROS,0.0,0,0,0,Real,Real / Calculada
2014,12,BA,BA_OESTE NORTE,0.0,0,0,0,Real,Real / Calculada
2014,12,BA,BA_OESTE SUL,0.0,0,0,0,Real,Real / Calculada
2014,12,BA,BA_OUTROS,0.0,0,0,0,Real,Real / Calculada
2015,1,BA,BA_OESTE NORTE,0.0,0,0,0,Real,Real / Calculada
2015,1,BA,BA_OESTE SUL,0.0,0,0,0,Real,Real / Calculada
2015,1,BA,BA_OUTROS,0.0,0,0,0,Real,Real / Calculada
2015,2,BA,BA_OESTE NORTE,101.05693740186676,0,0,0,Real,Real / Calculada
2015,2,BA,BA_OESTE SUL,23.917314242163695,0,0,0,Real,Real / Calculada
2015,2,BA,BA_OUTROS,0.44614835596957053,0,0,0,Real,Real / Calculada
2015,3,BA,BA_OESTE NORTE,986.2082384398442,0,0,0,Real,Real / Calculada
2015,3,BA,BA_OESTE SUL,233.4075517564689,0,0,0,Real,Real / Calculada
2015,3,BA,BA_OUTROS,4.353933490720005,0,0,0,Real,Real / Calculada
2015,4,BA,BA_OESTE NORTE,1607.5864882080696,0,0,0,Real,Real / Calculada
